Time,Motor,CF,IF,Brake,E,Mean,Skewness,MAD,SF,Distance,SAD,P2P,Var,Kurtosis,Safety,Door,Resv-1,Resv-2,Resv-3,FFT-Motor Freq,FFT-Motor Mag,FFT-Resv1 Freq,FFT-Resv1 Mag,FFT-Resv2 Freq,FFT-Resv2 Mag,door,workMode,vibration_y,openCloseDoorNum,floor,cumulativeRunNum,vibration_z,vibration_x,velocity,motion,mileage
2024-04-19 20:59:28:000,0.3173924936,1.0,1000.0,0.0537125732,46.0,6.0,0.0,248.0,119.0,0.0,46.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,1.19,0.7263405255287286,1.19,0.7263405255287286,0.42,30.396435438093015,5.0,1.0,0.003177834441885352,32567.0,16.0,31680.0,0.03695965185761452,0.02447236143052578,0.0,0.0,1418936.5
2024-04-19 20:59:28:050,0.29908138819999996,1.0,1000.0,0.0537125732,48.0,6.0,0.0,246.0,119.0,0.0,48.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:28:100,0.3173924936,1.0,1000.0,0.0537125732,48.0,7.0,0.0,265.0,119.0,0.0,48.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:28:150,0.29908138819999996,1.0,1000.0,0.0537125732,43.0,6.0,0.0,270.0,119.0,0.0,43.0,377.0,274.0,433.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:28:200,0.3173924936,1.0,1000.0,0.0537125732,41.0,6.0,0.0,263.0,119.0,0.0,41.0,377.0,274.0,3.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:28:250,0.29908138819999996,1.0,1000.0,0.0537125732,52.0,7.0,0.0,283.0,119.0,0.0,52.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:28:300,0.3173924936,1.0,1000.0,0.0537125732,46.0,6.0,0.0,244.0,119.0,0.0,46.0,377.0,274.0,127.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:28:350,0.29908138819999996,1.0,1000.0,0.0537125732,51.0,8.0,0.0,301.0,119.0,0.0,51.0,377.0,274.0,40.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:28:400,0.3173924936,1.0,1000.0,0.0537125732,41.0,6.0,0.0,239.0,119.0,0.0,41.0,377.0,274.0,59.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:28:450,0.29908138819999996,1.0,1000.0,0.0537125732,42.0,7.0,0.0,299.0,119.0,0.0,42.0,378.0,274.0,0.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:28:500,0.3173924936,1.0,1000.0,0.0524918329,47.0,6.0,0.0,231.0,119.0,0.0,47.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:28:550,0.29908138819999996,1.0,1000.0,0.0537125732,50.0,7.0,0.0,276.0,119.0,0.0,50.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:28:600,0.3173924936,1.0,1000.0,0.0537125732,43.0,7.0,0.0,282.0,119.0,0.0,43.0,377.0,274.0,157.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:28:650,0.29908138819999996,1.0,1000.0,0.0537125732,50.0,7.0,0.0,279.0,119.0,0.0,50.0,377.0,274.0,15.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:28:700,0.3173924936,1.0,1000.0,0.0537125732,40.0,7.0,0.0,245.0,119.0,0.0,40.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:28:750,0.29908138819999996,1.0,1000.0,0.0537125732,46.0,6.0,0.0,249.0,119.0,0.0,46.0,377.0,274.0,201.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:28:800,0.3173924936,1.0,1000.0,0.0537125732,42.0,6.0,0.0,252.0,119.0,0.0,42.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:28:850,0.30518509,1.0,1000.0,0.0537125732,43.0,7.0,0.0,312.0,119.0,0.0,43.0,379.0,275.0,0.0,0.0534073911,0.3357035825,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:28:900,0.3173924936,1.0,1000.0,0.0524918329,41.0,6.0,0.0,246.0,119.0,0.0,41.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:28:950,0.29908138819999996,1.0,1000.0,0.0537125732,46.0,7.0,0.0,269.0,119.0,0.0,46.0,378.0,275.0,58.0,0.0534073911,0.3357035825,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:29:000,0.3173924936,1.0,1000.0,0.0524918329,41.0,6.0,0.0,286.0,119.0,0.0,41.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,1.19,0.7263405255287286,1.19,0.7263405255287286,0.42,30.396435438093015,5.0,1.0,0.003264742437750101,32567.0,16.0,31680.0,0.038372356444597244,0.02398211881518364,0.0,0.0,1418936.5
2024-04-19 20:59:29:050,0.30518509,1.0,1000.0,0.0537125732,44.0,6.0,0.0,257.0,119.0,0.0,44.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:29:100,0.3173924936,1.0,1000.0,0.0537125732,44.0,7.0,0.0,278.0,119.0,0.0,44.0,378.0,275.0,75.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:29:150,0.29908138819999996,1.0,1000.0,0.0537125732,44.0,6.0,0.0,249.0,119.0,0.0,44.0,378.0,275.0,87.0,0.0534073911,0.3357035825,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:29:200,0.3173924936,1.0,1000.0,0.0537125732,41.0,7.0,0.0,262.0,119.0,0.0,41.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:29:250,0.29908138819999996,1.0,1000.0,0.0537125732,43.0,7.0,0.0,282.0,119.0,0.0,43.0,378.0,275.0,264.0,0.0534073911,0.3357035825,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:29:300,0.3173924936,1.0,1000.0,0.0524918329,43.0,6.0,0.0,257.0,119.0,0.0,43.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:29:350,0.29908138819999996,1.0,1000.0,0.0537125732,41.0,7.0,0.0,311.0,118.0,0.0,41.0,379.0,275.0,218.0,0.0534073911,0.3357035825,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:29:400,0.3173924936,1.0,1000.0,0.0537125732,48.0,8.0,0.0,278.0,119.0,0.0,48.0,378.0,275.0,83.0,0.0534073911,0.3357035825,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:29:450,0.29908138819999996,1.0,1000.0,0.0537125732,39.0,6.0,0.0,251.0,119.0,0.0,39.0,379.0,275.0,158.0,0.0534073911,0.3357035825,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:29:500,0.3173924936,1.0,1000.0,0.0537125732,40.0,6.0,0.0,254.0,119.0,0.0,40.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:29:550,0.29908138819999996,1.0,1000.0,0.0537125732,42.0,6.0,0.0,258.0,119.0,0.0,42.0,377.0,274.0,239.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:29:600,0.3173924936,1.0,1000.0,0.0537125732,42.0,6.0,0.0,253.0,119.0,0.0,42.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:29:650,0.29908138819999996,1.0,1000.0,0.0537125732,47.0,7.0,0.0,258.0,119.0,0.0,47.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:29:700,0.3173924936,1.0,1000.0,0.0524918329,47.0,8.0,0.0,287.0,119.0,0.0,47.0,377.0,274.0,124.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:29:750,0.29908138819999996,1.0,1000.0,0.0537125732,44.0,6.0,0.0,269.0,119.0,0.0,44.0,377.0,274.0,248.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:29:800,0.3173924936,1.0,1000.0,0.0537125732,42.0,7.0,0.0,267.0,119.0,0.0,42.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:29:850,0.29908138819999996,1.0,1000.0,0.0537125732,48.0,6.0,0.0,263.0,119.0,0.0,48.0,377.0,274.0,255.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:29:900,0.3173924936,1.0,1000.0,0.0524918329,40.0,7.0,0.0,282.0,119.0,0.0,40.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:29:950,0.29908138819999996,1.0,1000.0,0.0537125732,45.0,7.0,0.0,256.0,119.0,0.0,45.0,376.0,274.0,59.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:30:000,0.3173924936,1.0,1000.0,0.0524918329,49.0,8.0,0.0,312.0,119.0,0.0,49.0,376.0,274.0,286.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,1.19,0.7263405255287286,1.19,0.7263405255287286,0.42,30.396435438093015,5.0,1.0,0.002766070421785116,32567.0,16.0,31680.0,0.039203617721796036,0.02366425096988678,0.0,0.0,1418936.5
2024-04-19 20:59:30:050,0.29908138819999996,1.0,1000.0,0.0524918329,43.0,7.0,0.0,277.0,119.0,0.0,43.0,376.0,274.0,59.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:30:100,0.3173924936,1.0,1000.0,0.0524918329,41.0,6.0,0.0,268.0,119.0,0.0,41.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:30:150,0.29908138819999996,1.0,1000.0,0.0537125732,37.0,6.0,0.0,267.0,119.0,0.0,37.0,375.0,274.0,104.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:30:200,0.3173924936,1.0,1000.0,0.0524918329,39.0,7.0,0.0,255.0,119.0,0.0,39.0,376.0,274.0,192.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:30:250,0.29908138819999996,1.0,1000.0,0.0537125732,39.0,6.0,0.0,268.0,119.0,0.0,39.0,376.0,274.0,21.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:30:300,0.3173924936,1.0,1000.0,0.0524918329,39.0,5.0,0.0,212.0,119.0,0.0,39.0,376.0,274.0,99.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:30:350,0.29908138819999996,1.0,1000.0,0.0537125732,32.0,5.0,0.0,231.0,119.0,0.0,32.0,376.0,274.0,97.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:30:400,0.3173924936,1.0,1000.0,0.0524918329,41.0,6.0,0.0,250.0,119.0,0.0,41.0,376.0,274.0,118.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:30:450,0.29908138819999996,1.0,1000.0,0.0537125732,40.0,6.0,0.0,249.0,119.0,0.0,40.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:30:500,0.3173924936,1.0,1000.0,0.0524918329,36.0,6.0,0.0,274.0,119.0,0.0,36.0,375.0,274.0,222.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:30:550,0.29908138819999996,1.0,1000.0,0.0524918329,38.0,6.0,0.0,261.0,119.0,0.0,38.0,376.0,274.0,178.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:30:600,0.3173924936,1.0,1000.0,0.0524918329,35.0,6.0,0.0,255.0,119.0,0.0,35.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:30:650,0.29908138819999996,1.0,1000.0,0.0537125732,42.0,7.0,0.0,265.0,119.0,0.0,42.0,376.0,274.0,193.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:30:700,0.3173924936,1.0,1000.0,0.0524918329,46.0,7.0,0.0,257.0,119.0,0.0,46.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:30:750,0.29908138819999996,1.0,1000.0,0.0524918329,39.0,7.0,0.0,269.0,119.0,0.0,39.0,376.0,274.0,111.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:30:800,0.3173924936,1.0,1000.0,0.0524918329,39.0,7.0,0.0,288.0,119.0,0.0,39.0,376.0,274.0,130.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:30:850,0.29908138819999996,1.0,1000.0,0.0537125732,41.0,6.0,0.0,263.0,119.0,0.0,41.0,377.0,274.0,300.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:30:900,0.3173924936,1.0,1000.0,0.0524918329,41.0,6.0,0.0,256.0,119.0,0.0,41.0,377.0,274.0,223.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:30:950,0.29908138819999996,1.0,1000.0,0.0524918329,39.0,6.0,0.0,261.0,119.0,0.0,39.0,377.0,274.0,232.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:31:000,0.3173924936,1.0,1000.0,0.0524918329,37.0,6.0,0.0,277.0,119.0,0.0,37.0,377.0,274.0,164.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,1.19,0.7263405255287286,1.19,0.7263405255287286,0.42,30.396435438093015,5.0,1.0,0.0028673631604760885,32567.0,16.0,31680.0,0.03379683569073677,0.024640073999762535,0.0,0.0,1418936.5
2024-04-19 20:59:31:050,0.29908138819999996,1.0,1000.0,0.0524918329,39.0,6.0,0.0,296.0,119.0,0.0,39.0,378.0,275.0,0.0,0.0534073911,0.3357035825,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:31:100,0.3173924936,1.0,1000.0,0.0524918329,43.0,7.0,0.0,292.0,119.0,0.0,43.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:31:150,0.29908138819999996,1.0,1000.0,0.0524918329,41.0,7.0,0.0,266.0,119.0,0.0,41.0,376.0,274.0,171.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:31:200,0.3173924936,1.0,1000.0,0.0524918329,43.0,7.0,0.0,292.0,119.0,0.0,43.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:31:250,0.29908138819999996,1.0,1000.0,0.0537125732,40.0,7.0,0.0,287.0,119.0,0.0,40.0,376.0,274.0,80.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:31:300,0.3173924936,1.0,1000.0,0.0524918329,40.0,6.0,0.0,248.0,119.0,0.0,40.0,375.0,274.0,37.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:31:350,0.29908138819999996,1.0,1000.0,0.0537125732,39.0,7.0,0.0,295.0,119.0,0.0,39.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:31:400,0.3173924936,1.0,1000.0,0.0524918329,41.0,7.0,0.0,279.0,119.0,0.0,41.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:31:450,0.29908138819999996,1.0,1000.0,0.0537125732,41.0,6.0,0.0,255.0,119.0,0.0,41.0,377.0,274.0,62.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:31:500,0.3173924936,1.0,1000.0,0.0537125732,42.0,7.0,0.0,307.0,119.0,0.0,42.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:31:550,0.29908138819999996,1.0,1000.0,0.0524918329,43.0,7.0,0.0,297.0,119.0,0.0,43.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:31:600,0.3173924936,1.0,1000.0,0.0524918329,51.0,7.0,0.0,271.0,119.0,0.0,51.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:31:650,0.29908138819999996,1.0,1000.0,0.0524918329,52.0,7.0,0.0,240.0,119.0,0.0,52.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:31:700,0.3173924936,1.0,1000.0,0.0524918329,39.0,7.0,0.0,242.0,119.0,0.0,39.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:31:750,0.29908138819999996,1.0,1000.0,0.0524918329,45.0,6.0,0.0,258.0,119.0,0.0,45.0,378.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:31:800,0.3173924936,1.0,1000.0,0.0524918329,45.0,7.0,0.0,258.0,119.0,0.0,45.0,376.0,274.0,295.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:31:850,0.29908138819999996,1.0,1000.0,0.0537125732,45.0,7.0,0.0,302.0,119.0,0.0,45.0,377.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:31:900,0.3173924936,1.0,1000.0,0.0524918329,41.0,6.0,0.0,245.0,119.0,0.0,41.0,376.0,274.0,94.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:31:950,0.29908138819999996,1.0,1000.0,0.0524918329,47.0,6.0,0.0,273.0,119.0,0.0,47.0,377.0,274.0,221.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:32:000,0.3173924936,1.0,1000.0,0.0524918329,39.0,7.0,0.0,283.0,119.0,0.0,39.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,1.19,0.7263405255287286,1.19,0.7263405255287286,0.42,30.396435438093015,5.0,1.0,0.003188023343682289,32567.0,16.0,31680.0,0.034623418003320694,0.02362176962196827,0.0,0.0,1418936.5
2024-04-19 20:59:32:050,0.29908138819999996,1.0,1000.0,0.0537125732,49.0,7.0,0.0,273.0,119.0,0.0,49.0,376.0,274.0,26.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:32:100,0.3173924936,1.0,1000.0,0.0524918329,43.0,7.0,0.0,275.0,119.0,0.0,43.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:32:150,0.29908138819999996,1.0,1000.0,0.0524918329,42.0,7.0,0.0,293.0,119.0,0.0,42.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:32:200,0.3173924936,1.0,1000.0,0.0524918329,44.0,6.0,0.0,295.0,119.0,0.0,44.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:32:250,0.29908138819999996,1.0,1000.0,0.0524918329,41.0,7.0,0.0,298.0,119.0,0.0,41.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:32:300,0.3173924936,1.0,1000.0,0.0524918329,37.0,6.0,0.0,252.0,119.0,0.0,37.0,375.0,274.0,142.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:32:350,0.29908138819999996,1.0,1000.0,0.0524918329,42.0,7.0,0.0,284.0,119.0,0.0,42.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:32:400,0.3173924936,1.0,1000.0,0.0524918329,47.0,6.0,0.0,254.0,119.0,0.0,47.0,375.0,273.0,98.0,0.0534073911,0.3332621019,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:32:450,0.29908138819999996,1.0,1000.0,0.0524918329,37.0,6.0,0.0,267.0,119.0,0.0,37.0,375.0,274.0,175.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:32:500,0.3173924936,1.0,1000.0,0.0524918329,37.0,6.0,0.0,270.0,119.0,0.0,37.0,375.0,273.0,51.0,0.0534073911,0.3332621019,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:32:550,0.29908138819999996,1.0,1000.0,0.0537125732,46.0,7.0,0.0,264.0,119.0,0.0,46.0,375.0,274.0,457.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:32:600,0.3173924936,1.0,1000.0,0.0524918329,46.0,7.0,0.0,279.0,119.0,0.0,46.0,374.0,273.0,0.0,0.0534073911,0.3332621019,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:32:650,0.29908138819999996,1.0,1000.0,0.0537125732,42.0,6.0,0.0,259.0,119.0,0.0,42.0,376.0,274.0,14.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:32:700,0.3173924936,1.0,1000.0,0.0524918329,45.0,7.0,0.0,244.0,119.0,0.0,45.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:32:750,0.29908138819999996,1.0,1000.0,0.0537125732,44.0,7.0,0.0,277.0,119.0,0.0,44.0,376.0,274.0,355.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:32:800,0.3173924936,1.0,1000.0,0.0524918329,42.0,7.0,0.0,261.0,119.0,0.0,42.0,376.0,274.0,53.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:32:850,0.29908138819999996,1.0,1000.0,0.0537125732,40.0,6.0,0.0,242.0,119.0,0.0,40.0,377.0,274.0,241.0,0.0534073911,0.3344828422,0.29908138819999996,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:32:900,0.3173924936,1.0,1000.0,0.0524918329,41.0,7.0,0.0,250.0,119.0,0.0,41.0,376.0,274.0,0.0,0.0534073911,0.3344828422,0.3112887918,0.3112887918,0.0076296273,,,,,,,,,,,,,,,,,
2024-04-19 20:59:32:950,0.30518509,1.0,1000.0,0.0524918329,43.0,7.0,0.0,271.0,119.0,0.0,43.0,376.0,274.0,40.0,0.0534073911,0.3344828422,0.2929776864,0.29908138819999996,0.0076296273,,,,,,,,,,,,,,,,,
