,Time,Motor,Brake,Distance,Safety,Door,Resv-1,Resv-2,Resv-3,Kurtosis,SAD,Var,Mean,FFT-Motor Freq,FFT-Motor Mag,E,P2P,Skewness,MAD,FFT-Resv1 Freq,CF,IF,FFT-Resv1 Mag,SF,FFT-Resv2 Freq,FFT-Resv2 Mag
570,2024-04-03 15:19:33:500,11730.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
571,2024-04-03 15:19:33:550,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
572,2024-04-03 15:19:33:600,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
573,2024-04-03 15:19:33:650,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
574,2024-04-03 15:19:33:700,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
575,2024-04-03 15:19:33:750,11731.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
576,2024-04-03 15:19:33:800,11730.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
577,2024-04-03 15:19:33:850,11730.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
578,2024-04-03 15:19:33:900,11731.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
579,2024-04-03 15:19:33:950,11731.0,901.0,0.0,1.0,3.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
580,2024-04-03 15:19:34:000,11731.0,901.0,0.0,1.0,3.0,11749.0,11743.0,1.0,9667.0,683.0,6250.0,1367.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1367.0,10014.0,0.0,97.0,10014.0
581,2024-04-03 15:19:34:050,11731.0,901.0,0.0,1.0,2.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
582,2024-04-03 15:19:34:100,11731.0,902.0,0.0,1.0,2.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
583,2024-04-03 15:19:34:150,11731.0,903.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
584,2024-04-03 15:19:34:200,11731.0,902.0,0.0,1.0,2.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
585,2024-04-03 15:19:34:250,11731.0,903.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
586,2024-04-03 15:19:34:300,11730.0,903.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
587,2024-04-03 15:19:34:350,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
588,2024-04-03 15:19:34:400,11730.0,903.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
589,2024-04-03 15:19:34:450,11730.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
590,2024-04-03 15:19:34:500,11730.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
591,2024-04-03 15:19:34:550,11730.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
592,2024-04-03 15:19:34:600,11730.0,901.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
593,2024-04-03 15:19:34:650,11730.0,901.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
594,2024-04-03 15:19:34:700,11730.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
595,2024-04-03 15:19:34:750,11731.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
596,2024-04-03 15:19:34:800,11731.0,900.0,0.0,1.0,5.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
597,2024-04-03 15:19:34:850,11731.0,900.0,0.0,1.0,6.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
598,2024-04-03 15:19:34:900,11731.0,900.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
599,2024-04-03 15:19:34:950,11731.0,899.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
600,2024-04-03 15:19:35:000,11731.0,899.0,0.0,1.0,4.0,11749.0,11743.0,1.0,2539.0,683.0,28710.0,1269.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1562.0,10014.0,0.0,97.0,10014.0
601,2024-04-03 15:19:35:050,11731.0,898.0,0.0,1.0,3.0,11750.0,11743.0,1.0,,,,,,,,,,,,,,,,,
602,2024-04-03 15:19:35:100,11731.0,898.0,0.0,1.0,2.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
603,2024-04-03 15:19:35:150,11731.0,898.0,0.0,1.0,2.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
604,2024-04-03 15:19:35:200,11731.0,897.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
605,2024-04-03 15:19:35:250,11731.0,897.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
606,2024-04-03 15:19:35:300,11731.0,897.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
607,2024-04-03 15:19:35:350,11730.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
608,2024-04-03 15:19:35:400,11730.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
609,2024-04-03 15:19:35:450,11730.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
610,2024-04-03 15:19:35:500,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
611,2024-04-03 15:19:35:550,11730.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
612,2024-04-03 15:19:35:600,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
613,2024-04-03 15:19:35:650,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
614,2024-04-03 15:19:35:700,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
615,2024-04-03 15:19:35:750,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
616,2024-04-03 15:19:35:800,11731.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
617,2024-04-03 15:19:35:850,11731.0,898.0,0.0,1.0,4.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
618,2024-04-03 15:19:35:900,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
619,2024-04-03 15:19:35:950,11731.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
620,2024-04-03 15:19:36:000,11731.0,899.0,0.0,1.0,4.0,11750.0,11743.0,1.0,2050.0,683.0,10449.0,1269.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,781.0,1562.0,10014.0,0.0,97.0,10014.0
621,2024-04-03 15:19:36:050,11731.0,899.0,0.0,1.0,3.0,11750.0,11742.0,1.0,,,,,,,,,,,,,,,,,
622,2024-04-03 15:19:36:100,11731.0,900.0,0.0,1.0,3.0,11750.0,11742.0,1.0,,,,,,,,,,,,,,,,,
623,2024-04-03 15:19:36:150,11731.0,901.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
624,2024-04-03 15:19:36:200,11731.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
625,2024-04-03 15:19:36:250,11731.0,902.0,0.0,1.0,2.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
626,2024-04-03 15:19:36:300,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
627,2024-04-03 15:19:36:350,11730.0,903.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
628,2024-04-03 15:19:36:400,11730.0,903.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
629,2024-04-03 15:19:36:450,11730.0,903.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
630,2024-04-03 15:19:36:500,11731.0,903.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
631,2024-04-03 15:19:36:550,11731.0,903.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
632,2024-04-03 15:19:36:600,11731.0,903.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
633,2024-04-03 15:19:36:650,11730.0,902.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
634,2024-04-03 15:19:36:700,11730.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
635,2024-04-03 15:19:36:750,11731.0,902.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
636,2024-04-03 15:19:36:800,11730.0,902.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
637,2024-04-03 15:19:36:850,11731.0,901.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
638,2024-04-03 15:19:36:900,11731.0,902.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
639,2024-04-03 15:19:36:950,11731.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
640,2024-04-03 15:19:37:000,11731.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,17480.0,683.0,4980.0,1269.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1367.0,10014.0,0.0,97.0,10014.0
641,2024-04-03 15:19:37:050,11731.0,900.0,0.0,1.0,5.0,11750.0,11743.0,1.0,,,,,,,,,,,,,,,,,
642,2024-04-03 15:19:37:100,11731.0,899.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
643,2024-04-03 15:19:37:150,11731.0,899.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
644,2024-04-03 15:19:37:200,11731.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
645,2024-04-03 15:19:37:250,11731.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
646,2024-04-03 15:19:37:300,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
647,2024-04-03 15:19:37:350,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
648,2024-04-03 15:19:37:400,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
649,2024-04-03 15:19:37:450,11730.0,897.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
650,2024-04-03 15:19:37:500,11730.0,897.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
651,2024-04-03 15:19:37:550,11730.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
652,2024-04-03 15:19:37:600,11730.0,896.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
653,2024-04-03 15:19:37:650,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
654,2024-04-03 15:19:37:700,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
655,2024-04-03 15:19:37:750,11730.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
656,2024-04-03 15:19:37:800,11730.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
657,2024-04-03 15:19:37:850,11731.0,896.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
658,2024-04-03 15:19:37:900,11730.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
659,2024-04-03 15:19:37:950,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
660,2024-04-03 15:19:38:000,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,8691.0,683.0,2832.0,1269.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,781.0,1367.0,10014.0,0.0,97.0,10014.0
661,2024-04-03 15:19:38:050,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
662,2024-04-03 15:19:38:100,11731.0,898.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
663,2024-04-03 15:19:38:150,11731.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
664,2024-04-03 15:19:38:200,11731.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
665,2024-04-03 15:19:38:250,11731.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
666,2024-04-03 15:19:38:300,11730.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
667,2024-04-03 15:19:38:350,11730.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
668,2024-04-03 15:19:38:400,11730.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
669,2024-04-03 15:19:38:450,11730.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
670,2024-04-03 15:19:38:500,11730.0,901.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
671,2024-04-03 15:19:38:550,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
672,2024-04-03 15:19:38:600,11730.0,903.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
673,2024-04-03 15:19:38:650,11730.0,903.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
674,2024-04-03 15:19:38:700,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
675,2024-04-03 15:19:38:750,11730.0,903.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
676,2024-04-03 15:19:38:800,11730.0,903.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
677,2024-04-03 15:19:38:850,11730.0,903.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
678,2024-04-03 15:19:38:900,11730.0,900.0,0.0,1.0,18.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
679,2024-04-03 15:19:38:950,11731.0,902.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
680,2024-04-03 15:19:39:000,11731.0,902.0,0.0,1.0,5.0,11749.0,11742.0,1.0,49902.0,683.0,11230.0,1367.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1464.0,10014.0,0.0,97.0,10014.0
681,2024-04-03 15:19:39:050,11731.0,902.0,0.0,1.0,5.0,11750.0,11743.0,1.0,,,,,,,,,,,,,,,,,
682,2024-04-03 15:19:39:100,11731.0,901.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
683,2024-04-03 15:19:39:150,11731.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
684,2024-04-03 15:19:39:200,11731.0,900.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
685,2024-04-03 15:19:39:250,11731.0,900.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
686,2024-04-03 15:19:39:300,11730.0,900.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
687,2024-04-03 15:19:39:350,11730.0,900.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
688,2024-04-03 15:19:39:400,11730.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
689,2024-04-03 15:19:39:450,11730.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
690,2024-04-03 15:19:39:500,11730.0,898.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
691,2024-04-03 15:19:39:550,11731.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
692,2024-04-03 15:19:39:600,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
693,2024-04-03 15:19:39:650,11730.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
694,2024-04-03 15:19:39:700,11730.0,897.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
695,2024-04-03 15:19:39:750,11731.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
696,2024-04-03 15:19:39:800,11731.0,897.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
697,2024-04-03 15:19:39:850,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
698,2024-04-03 15:19:39:900,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
699,2024-04-03 15:19:39:950,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
700,2024-04-03 15:19:40:000,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,2246.0,683.0,3125.0,1367.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1367.0,10014.0,0.0,97.0,10014.0
701,2024-04-03 15:19:40:050,11731.0,896.0,0.0,1.0,4.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
702,2024-04-03 15:19:40:100,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
703,2024-04-03 15:19:40:150,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
704,2024-04-03 15:19:40:200,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
705,2024-04-03 15:19:40:250,11731.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
706,2024-04-03 15:19:40:300,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
707,2024-04-03 15:19:40:350,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
708,2024-04-03 15:19:40:400,11730.0,898.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
709,2024-04-03 15:19:40:450,11730.0,899.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
710,2024-04-03 15:19:40:500,11730.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
711,2024-04-03 15:19:40:550,11730.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
712,2024-04-03 15:19:40:600,11731.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
713,2024-04-03 15:19:40:650,11730.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
714,2024-04-03 15:19:40:700,11730.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
715,2024-04-03 15:19:40:750,11731.0,902.0,0.0,0.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
716,2024-04-03 15:19:40:800,11731.0,902.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
717,2024-04-03 15:19:40:850,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
718,2024-04-03 15:19:40:900,11730.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
719,2024-04-03 15:19:40:950,11731.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
720,2024-04-03 15:19:41:000,11731.0,902.0,0.0,1.0,3.0,11749.0,11742.0,1.0,1855.0,683.0,17871.0,1269.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1953.0,10014.0,0.0,97.0,10014.0
721,2024-04-03 15:19:41:050,11731.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
722,2024-04-03 15:19:41:100,11731.0,902.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
723,2024-04-03 15:19:41:150,11731.0,902.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
724,2024-04-03 15:19:41:200,11730.0,902.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
725,2024-04-03 15:19:41:250,11731.0,902.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
726,2024-04-03 15:19:41:300,11730.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
727,2024-04-03 15:19:41:350,11730.0,901.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
728,2024-04-03 15:19:41:400,11730.0,901.0,0.0,1.0,6.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
729,2024-04-03 15:19:41:450,11730.0,900.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
730,2024-04-03 15:19:41:500,11730.0,900.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
731,2024-04-03 15:19:41:550,11730.0,900.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
732,2024-04-03 15:19:41:600,11730.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
733,2024-04-03 15:19:41:650,11730.0,899.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
734,2024-04-03 15:19:41:700,11730.0,898.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
735,2024-04-03 15:19:41:750,11731.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
736,2024-04-03 15:19:41:800,11731.0,897.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
737,2024-04-03 15:19:41:850,11731.0,897.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
738,2024-04-03 15:19:41:900,11731.0,898.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
739,2024-04-03 15:19:41:950,11731.0,897.0,0.0,0.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
740,2024-04-03 15:19:42:000,11731.0,897.0,0.0,1.0,3.0,11749.0,11743.0,1.0,18066.0,683.0,1953.0,1269.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,781.0,1464.0,10014.0,0.0,97.0,10014.0
741,2024-04-03 15:19:42:050,11731.0,897.0,0.0,1.0,3.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
742,2024-04-03 15:19:42:100,11731.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
743,2024-04-03 15:19:42:150,11731.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
744,2024-04-03 15:19:42:200,11731.0,896.0,0.0,1.0,4.0,11749.0,11743.0,1.0,,,,,,,,,,,,,,,,,
745,2024-04-03 15:19:42:250,11731.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
746,2024-04-03 15:19:42:300,11730.0,896.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
747,2024-04-03 15:19:42:350,11730.0,896.0,0.0,1.0,5.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
748,2024-04-03 15:19:42:400,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
749,2024-04-03 15:19:42:450,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
750,2024-04-03 15:19:42:500,11730.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
751,2024-04-03 15:19:42:550,11730.0,897.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
752,2024-04-03 15:19:42:600,11731.0,898.0,0.0,1.0,4.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
753,2024-04-03 15:19:42:650,11730.0,898.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
754,2024-04-03 15:19:42:700,11730.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
755,2024-04-03 15:19:42:750,11730.0,900.0,0.0,1.0,3.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
756,2024-04-03 15:19:42:800,11730.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
757,2024-04-03 15:19:42:850,11731.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
758,2024-04-03 15:19:42:900,11730.0,901.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
759,2024-04-03 15:19:42:950,11731.0,902.0,0.0,1.0,2.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
760,2024-04-03 15:19:43:000,11731.0,902.0,0.0,1.0,1.0,11749.0,11743.0,1.0,4980.0,781.0,21289.0,1367.0,97.0,9998.0,0.0,0.0,0.0,0.0,97.0,683.0,1367.0,10014.0,0.0,97.0,10014.0
761,2024-04-03 15:19:43:050,11731.0,902.0,0.0,1.0,1.0,11749.0,11742.0,1.0,,,,,,,,,,,,,,,,,
